origin_id;destination_id;entry_cost;network_cost;exit_cost;total_cost
Monte Caseros;Itatí;9357.531206813637;490760.0449551298;4826.395286561572;504943.971448505
Monte Caseros;Ituzaingó;
Monte Caseros;Santa Lucía;9357.531206813637;350557.80727665836;8314.297819850535;368229.63630332256
Monte Caseros;Mburucuyá;9357.531206813637;369607.7403656851;3276.096308824681;382241.3678813234
Monte Caseros;Mercedes;9357.531206813637;211501.01824432978;4359.954415133449;225218.50386627688
Monte Caseros;Monte Caseros;0.0
Monte Caseros;Paso de los Libres;
Monte Caseros;Saladas;9357.531206813637;329631.47710348904;9751.579073078161;348740.58738338086
Monte Caseros;San Cosme;9357.531206813637;460601.58167884755;5927.536422899807;475886.649308561
Monte Caseros;San Luis del Palmar;9357.531206813637;435271.7467597045;10274.939374258307;454904.21734077646
Monte Caseros;La Cruz;
Monte Caseros;San Miguel;9357.531206813637;457085.02407387644;11536.240553069914;477978.79583376
Monte Caseros;San Roque;9357.531206813637;249522.0193660733;1050.3210137602327;259929.87158664718
Monte Caseros;Santo Tomé;
Monte Caseros;Sauce;9357.531206813637;127581.4012955392;3541.515672582057;140480.4481749349
Paso de los Libres;Bella Vista;
Paso de los Libres;San Antonio de Itatí;
Paso de los Libres;Corrientes;
Paso de los Libres;Concepción;
Paso de los Libres;Curuzú Cuatiá;
Paso de los Libres;Empedrado;
Paso de los Libres;Esquina;
Paso de los Libres;Alvear;1398.6220607703467;94525.35384976897;15720.182544846228;111644.15845538555
Paso de los Libres;Caá Catí;
Paso de los Libres;Goya;
Paso de los Libres;Itatí;
Paso de los Libres;Ituzaingó;1398.6220607703467;267148.6530754085;24557.95104983666;293105.22618601547
Paso de los Libres;Santa Lucía;
Paso de los Libres;Mburucuyá;
Paso de los Libres;Mercedes;
Paso de los Libres;Monte Caseros;
Paso de los Libres;Paso de los Libres;0.0
Paso de los Libres;Saladas;
Paso de los Libres;San Cosme;
Paso de los Libres;San Luis del Palmar;
Paso de los Libres;La Cruz;1398.6220607703467;63868.247148138966;10757.303576010387;76024.17278491969
Paso de los Libres;San Miguel;
Paso de los Libres;San Roque;
Paso de los Libres;Santo Tomé;1398.6220607703467;310420.1175389808;5968.967307419246;317787.70690717036
Paso de los Libres;Sauce;
Saladas;Bella Vista;9751.579073078161;67529.59162246973;8490.021171011578;85771.19186655947
Saladas;San Antonio de Itatí;9751.579073078161;151235.57631367492;17106.78541177973;178093.94079853283
Saladas;Corrientes;9751.579073078161;116791.47940294238;3607.488002456337;130150.54647847687
Saladas;Concepción;9751.579073078161;84441.90010530682;9553.105401186724;103746.5845795717
Saladas;Curuzú Cuatiá;9751.579073078161;280444.5054169796;13134.482134274325;303330.5666243321
Saladas;Empedrado;9751.579073078161;83098.9315799902;5189.528064858557;98040.03871792692
Saladas;Esquina;9751.579073078161;369208.2577220945;4122.798875876374;383082.635671049
Saladas;Alvear;
Saladas;Caá Catí;9751.579073078161;114155.44531985006;6265.176668058465;130172.20106098668
Saladas;Goya;9751.579073078161;139629.386716448;1494.516700775389;150875.48249030157
Saladas;Itatí;9751.579073078161;161128.56785164075;4826.395286561572;175706.5422112805
Saladas;Ituzaingó;
Saladas;Santa Lucía;9751.579073078161;122459.55626103652;8314.297819850535;140525.43315396522
Saladas;Mburucuyá;9751.579073078161;39976.26326219604;3276.096308824681;53003.938644098875
Saladas;Mercedes;9751.579073078161;237708.3695608315;4359.954415133449;251819.90304904312
Saladas;Monte Caseros;9751.579073078161;329631.4771034891;9357.531206813637;348740.5873833809
Saladas;Paso de los Libres;
Saladas;Saladas;0.0
Saladas;San Cosme;9751.579073078161;130970.10457535846;5927.536422899807;146649.22007133643
Saladas;San Luis del Palmar;9751.579073078161;105640.26965621542;10274.939374258307;125666.78810355188
Saladas;La Cruz;
Saladas;San Miguel;9751.579073078161;127453.54697038741;11536.240553069914;148741.3665965355
Saladas;San Roque;9751.579073078161;80109.45773741575;1050.3210137602327;90911.35782425414
Saladas;Santo Tomé;
Saladas;Sauce;9751.579073078161;275118.68249077623;3541.515672582057;288411.7772364365
San Cosme;Bella Vista;5927.536422899807;198499.69619782816;8490.021171011578;212917.25379173955
San Cosme;San Antonio de Itatí;5927.536422899807;162745.56102951837;17106.78541177973;185779.88286419792
San Cosme;Corrientes;5927.536422899807;52627.35440055005;3607.488002456337;62162.3788259062
San Cosme;Concepción;5927.536422899807;145149.84084591054;9553.105401186724;160630.4826699971
San Cosme;Curuzú Cuatiá;5927.536422899807;411414.6099923381;13134.482134274325;430476.62854951224
San Cosme;Empedrado;5927.536422899807;89936.43165308287;5189.528064858557;101053.49614084123
San Cosme;Esquina;5927.536422899807;500178.362297453;4122.798875876374;510228.69759622915
San Cosme;Alvear;
San Cosme;Caá Catí;5927.536422899807;125665.43003569348;6265.176668058465;137858.14312665176
San Cosme;Goya;5927.536422899807;270599.4912918064;1494.516700775389;278021.54441548156
San Cosme;Itatí;5927.536422899807;30158.463276282266;4826.395286561572;40912.394985743646
San Cosme;Ituzaingó;
San Cosme;Santa Lucía;5927.536422899807;253429.66083639493;8314.297819850535;267671.4950791453
San Cosme;Mburucuyá;5927.536422899807;106336.2019561755;3276.096308824681;115539.83468789999
San Cosme;Mercedes;5927.536422899807;368678.47413618997;4359.954415133449;378965.9649742232
San Cosme;Monte Caseros;5927.536422899807;460601.58167884755;9357.531206813637;475886.649308561
San Cosme;Paso de los Libres;
San Cosme;Saladas;5927.536422899807;130970.10457535845;9751.579073078161;146649.22007133643
San Cosme;San Cosme;0.0
San Cosme;San Luis del Palmar;5927.536422899807;32479.252095367505;10274.939374258307;48681.72789252562
San Cosme;La Cruz;
San Cosme;San Miguel;5927.536422899807;138963.53168623085;11536.240553069914;156427.30866220058
San Cosme;San Roque;5927.536422899807;211079.5623127742;1050.3210137602327;218057.41974943422
San Cosme;Santo Tomé;
San Cosme;Sauce;5927.536422899807;406088.78706613474;3541.515672582057;415557.83916161663
San Luis del Palmar;Bella Vista;10274.939374258307;173169.8612786851;8490.021171011578;191934.821823955
San Luis del Palmar;San Antonio de Itatí;10274.939374258307;130266.30893415085;17106.78541177973;157648.0337201889
San Luis del Palmar;Corrientes;10274.939374258307;47361.16483274037;3607.488002456337;61243.59220945501
San Luis del Palmar;Concepción;10274.939374258307;112670.58875054301;9553.105401186724;132498.63352598803
San Luis del Palmar;Curuzú Cuatiá;10274.939374258307;386084.775073195;13134.482134274325;409494.19658172765
San Luis del Palmar;Empedrado;10274.939374258307;64606.59673393983;5189.528064858557;80071.0641730567
San Luis del Palmar;Esquina;10274.939374258307;474848.52737830987;4122.798875876374;489246.26562844455
San Luis del Palmar;Alvear;
San Luis del Palmar;Caá Catí;10274.939374258307;93186.17794032597;6265.176668058465;109726.29398264275
San Luis del Palmar;Goya;10274.939374258307;245269.65637266336;1494.516700775389;257039.11244769706
San Luis del Palmar;Itatí;10274.939374258307;62637.71537164977;4826.395286561572;77739.05003246965
San Luis del Palmar;Ituzaingó;
San Luis del Palmar;Santa Lucía;10274.939374258307;228099.82591725187;8314.297819850535;246689.0631113607
San Luis del Palmar;Mburucuyá;10274.939374258307;74610.08490110472;3276.096308824681;88161.12058418771
San Luis del Palmar;Mercedes;10274.939374258307;343348.6392170469;4359.954415133449;357983.5330064387
San Luis del Palmar;Monte Caseros;10274.939374258307;435271.74675970443;9357.531206813637;454904.2173407764
San Luis del Palmar;Paso de los Libres;
San Luis del Palmar;Saladas;10274.939374258307;105640.2696562154;9751.579073078161;125666.78810355187
San Luis del Palmar;San Cosme;10274.939374258307;32479.252095367505;5927.536422899807;48681.72789252562
San Luis del Palmar;San Luis del Palmar;0.0
San Luis del Palmar;La Cruz;
San Luis del Palmar;San Miguel;10274.939374258307;106484.27959086333;11536.240553069914;128295.45951819155
San Luis del Palmar;San Roque;10274.939374258307;185749.72739363112;1050.3210137602327;197074.98778164966
San Luis del Palmar;Santo Tomé;
San Luis del Palmar;Sauce;10274.939374258307;380758.9521469916;3541.515672582057;394575.40719383204
La Cruz;Bella Vista;
La Cruz;San Antonio de Itatí;
La Cruz;Corrientes;
La Cruz;Concepción;
La Cruz;Curuzú Cuatiá;
La Cruz;Empedrado;
La Cruz;Esquina;
La Cruz;Alvear;10757.303576010387;30657.106701630015;15720.182544846228;57134.59282248663
La Cruz;Caá Catí;
La Cruz;Goya;
La Cruz;Itatí;
La Cruz;Ituzaingó;10757.303576010387;203280.4059272695;24557.95104983666;238595.66055311656
La Cruz;Santa Lucía;
La Cruz;Mburucuyá;
La Cruz;Mercedes;
La Cruz;Monte Caseros;
La Cruz;Paso de los Libres;10757.303576010387;63868.247148138966;1398.6220607703467;76024.17278491969
La Cruz;Saladas;
La Cruz;San Cosme;
La Cruz;San Luis del Palmar;
La Cruz;La Cruz;0.0
La Cruz;San Miguel;
La Cruz;San Roque;
La Cruz;Santo Tomé;10757.303576010387;246551.87039084188;5968.967307419246;263278.14127427153
La Cruz;Sauce;
San Miguel;Bella Vista;11536.240553069914;194983.1385928571;8490.021171011578;215009.4003169386
San Miguel;San Antonio de Itatí;11536.240553069914;50378.23264436224;17106.78541177973;79021.25860921187
San Miguel;Corrientes;11536.240553069914;153845.4444236037;3607.488002456337;168989.17297912997
San Miguel;Concepción;11536.240553069914;125537.78755762966;9553.105401186724;146627.1335118863
San Miguel;Curuzú Cuatiá;11536.240553069914;407898.052387367;13134.482134274325;432568.77507471124
San Miguel;Empedrado;11536.240553069914;153461.29410820897;5189.528064858557;170187.06272613743
San Miguel;Esquina;11536.240553069914;496661.8046924819;4122.798875876374;512320.84412142815
San Miguel;Alvear;
San Miguel;Caá Catí;11536.240553069914;13298.101650537357;6265.176668058465;31099.51887166574
San Miguel;Goya;11536.240553069914;267082.93368683534;1494.516700775389;280113.6909406806
San Miguel;Itatí;11536.240553069914;169121.9949625131;4826.395286561572;185484.6308021446
San Miguel;Ituzaingó;
San Miguel;Santa Lucía;11536.240553069914;249913.10323142388;8314.297819850535;269763.64160434436
San Miguel;Mburucuyá;11536.240553069914;87477.28370819137;3276.096308824681;102289.62057008597
San Miguel;Mercedes;11536.240553069914;365161.9165312189;4359.954415133449;381058.1114994223
San Miguel;Monte Caseros;11536.240553069914;457085.02407387644;9357.531206813637;477978.79583376
San Miguel;Paso de los Libres;
San Miguel;Saladas;11536.240553069914;127453.54697038741;9751.579073078161;148741.3665965355
San Miguel;San Cosme;11536.240553069914;138963.53168623085;5927.536422899807;156427.30866220058
San Miguel;San Luis del Palmar;11536.240553069914;106484.27959086334;10274.939374258307;128295.45951819156
San Miguel;La Cruz;
San Miguel;San Miguel;0.0
San Miguel;San Roque;11536.240553069914;207563.00470780313;1050.3210137602327;220149.56627463328
San Miguel;Santo Tomé;
San Miguel;Sauce;11536.240553069914;402572.22946116363;3541.515672582057;417649.98568681563
San Roque;Bella Vista;1050.3210137602327;46105.82327201825;8490.021171011578;55646.16545679006
San Roque;San Antonio de Itatí;1050.3210137602327;231345.03405109065;17106.78541177973;249502.14047663062
San Roque;Corrientes;1050.3210137602327;196900.93714035815;3607.488002456337;201558.74615657472
San Roque;Concepción;1050.3210137602327;164551.35784272262;9553.105401186724;175154.78425766958
San Roque;Curuzú Cuatiá;1050.3210137602327;200335.0476795639;13134.482134274325;214519.85082759845
San Roque;Empedrado;1050.3210137602327;163208.38931740593;5189.528064858557;169448.2383960247
San Roque;Esquina;1050.3210137602327;289098.7999846788;4122.798875876374;294271.9198743154
San Roque;Alvear;
San Roque;Caá Catí;1050.3210137602327;194264.9030572658;6265.176668058465;201580.4007390845
San Roque;Goya;1050.3210137602327;118205.61836599652;1494.516700775389;120750.45608053214
San Roque;Itatí;1050.3210137602327;241238.0255890565;4826.395286561572;247114.7418893783
San Roque;Ituzaingó;
San Roque;Santa Lucía;1050.3210137602327;101035.78791058503;8314.297819850535;110400.40674419579
San Roque;Mburucuyá;1050.3210137602327;120085.7209996118;3276.096308824681;124412.13832219671
San Roque;Mercedes;1050.3210137602327;157598.91182341575;4359.954415133449;163009.18725230944
San Roque;Monte Caseros;1050.3210137602327;249522.0193660734;9357.531206813637;259929.87158664726
San Roque;Paso de los Libres;
San Roque;Saladas;1050.3210137602327;80109.45773741577;9751.579073078161;90911.35782425416
San Roque;San Cosme;1050.3210137602327;211079.56231277424;5927.536422899807;218057.41974943428
San Roque;San Luis del Palmar;1050.3210137602327;185749.72739363118;10274.939374258307;197074.98778164972
San Roque;La Cruz;
San Roque;San Miguel;1050.3210137602327;207563.00470780316;11536.240553069914;220149.5662746333
San Roque;San Roque;0.0
San Roque;Santo Tomé;
San Roque;Sauce;1050.3210137602327;195009.22475336053;3541.515672582057;199601.0614397028
Santo Tomé;Bella Vista;
Santo Tomé;San Antonio de Itatí;
Santo Tomé;Corrientes;
Santo Tomé;Concepción;
Santo Tomé;Curuzú Cuatiá;
Santo Tomé;Empedrado;
Santo Tomé;Esquina;
Santo Tomé;Alvear;5968.967307419246;215894.7636892119;15720.182544846228;237583.91354147738
Santo Tomé;Caá Catí;
Santo Tomé;Goya;
Santo Tomé;Itatí;
Santo Tomé;Ituzaingó;5968.967307419246;139923.6681743946;24557.95104983666;170450.58653165054
Santo Tomé;Santa Lucía;
Santo Tomé;Mburucuyá;
Santo Tomé;Mercedes;
Santo Tomé;Monte Caseros;
Santo Tomé;Paso de los Libres;5968.967307419246;310420.1175389809;1398.6220607703467;317787.7069071705
Santo Tomé;Saladas;
Santo Tomé;San Cosme;
Santo Tomé;San Luis del Palmar;
Santo Tomé;La Cruz;5968.967307419246;246551.8703908419;10757.303576010387;263278.14127427153
Santo Tomé;San Miguel;
Santo Tomé;San Roque;
Santo Tomé;Santo Tomé;0.0
Santo Tomé;Sauce;
Sauce;Bella Vista;3541.515672582057;241115.04802537875;8490.021171011578;253146.5848689724
Sauce;San Antonio de Itatí;3541.515672582057;426354.25880445115;17106.78541177973;447002.55988881295
Sauce;Corrientes;3541.515672582057;391910.16189371864;3607.488002456337;399059.16556875705
Sauce;Concepción;3541.515672582057;359560.58259608306;9553.105401186724;372655.2036698519
Sauce;Curuzú Cuatiá;3541.515672582057;67881.74117978361;13134.482134274325;84557.73898663999
Sauce;Empedrado;3541.515672582057;358217.6140707665;5189.528064858557;366948.65780820715
Sauce;Esquina;3541.515672582057;94089.57523131825;4122.798875876374;101753.88977977667
Sauce;Alvear;
Sauce;Caá Catí;3541.515672582057;389274.1278106263;6265.176668058465;399080.8201512668
Sauce;Goya;3541.515672582057;313214.84311935696;1494.516700775389;318250.8754927144
Sauce;Itatí;3541.515672582057;436247.250342417;4826.395286561572;444615.16130156064
Sauce;Ituzaingó;
Sauce;Santa Lucía;3541.515672582057;296045.0126639455;8314.297819850535;307900.82615637814
Sauce;Mburucuyá;3541.515672582057;315094.9457529723;3276.096308824681;321912.557734379
Sauce;Mercedes;3541.515672582057;156988.22363161694;4359.954415133449;164889.69371933246
Sauce;Monte Caseros;3541.515672582057;127581.40129553921;9357.531206813637;140480.44817493492
Sauce;Paso de los Libres;
Sauce;Saladas;3541.515672582057;275118.68249077623;9751.579073078161;288411.7772364365
Sauce;San Cosme;3541.515672582057;406088.78706613474;5927.536422899807;415557.83916161663
Sauce;San Luis del Palmar;3541.515672582057;380758.9521469917;10274.939374258307;394575.4071938321
Sauce;La Cruz;
Sauce;San Miguel;3541.515672582057;402572.22946116363;11536.240553069914;417649.98568681563
Sauce;San Roque;3541.515672582057;195009.2247533605;1050.3210137602327;199601.06143970278
Sauce;Santo Tomé;
Sauce;Sauce;0.0
